Code,Site ID,Site Name,Scene Name,Scene Date
520810000020-167,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362004147EDC01,2004/05/26
520810000020-168,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362004122EDC03,2004/05/01
520810000020-169,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352004122EDC03,2004/05/01
520810000020-170,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362004106EDC02,2004/04/15
520810000020-171,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352004106EDC02,2004/04/15
520810000020-172,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362003343EDC02,2003/12/09
520810000020-173,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352003343EDC02,2003/12/09
520810000020-174,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280362003295EDC01,2003/10/22
520810000020-175,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70280352003295EDC01,2003/10/22
520810000020-176,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270362003272EDC01,2003/09/29
520810000020-177,520810000020,"['Lake Thunderbird, Station 4', 'Lake Thunderbird, Station 5', 'Lake Thunderbird, Station 1,  12 meters', 'Lake Thunderbird, Station 7', 'Lake Thunderbird, Station 6', 'Lake Thunderbird, Station 1, Surface', 'Lake Thunderbird, Station 1,  8 meters', 'Lake Thunderbird, Station 3', 'Lake Thunderbird, Station 2', 'Lake Thunderbird, Station 1, 4 meters', 'Lake Thunderbird, Station 8', 'Lake Thunderbird']",LE70270352003272EDC01,2003/09/29
520810000130-01,520810000130,['Lake Stanley Draper'],LT50280352010258EDC00,2010/09/15
520810000130-02,520810000130,['Lake Stanley Draper'],LT50280362010258EDC00,2010/09/15
520810000130-03,520810000130,['Lake Stanley Draper'],LT50280362010162PAC01,2010/06/11
520810000130-04,520810000130,['Lake Stanley Draper'],LT50280352010162PAC01,2010/06/11
520810000130-05,520810000130,['Lake Stanley Draper'],LT50270362009312PAC01,2009/11/08
520810000130-06,520810000130,['Lake Stanley Draper'],LT50270352009312PAC01,2009/11/08
520810000130-07,520810000130,['Lake Stanley Draper'],LT50270352006128PAC01,2006/05/08
520810000130-08,520810000130,['Lake Stanley Draper'],LT50270362006128PAC01,2006/05/08
520810000130-09,520810000130,['Lake Stanley Draper'],LT50270352003344PAC02,2003/12/10
520810000130-10,520810000130,['Lake Stanley Draper'],LT50270362003344PAC02,2003/12/10
520810000130-11,520810000130,['Lake Stanley Draper'],LE70270362006232EDC00,2006/08/20
520810000130-12,520810000130,['Lake Stanley Draper'],LE70270352006232EDC00,2006/08/20
520810000130-13,520810000130,['Lake Stanley Draper'],LE70280352006127EDC00,2006/05/07
520810000130-14,520810000130,['Lake Stanley Draper'],LE70270362005325EDC00,2005/11/21
520810000130-15,520810000130,['Lake Stanley Draper'],LE70270352005325EDC00,2005/11/21
520810000130-16,520810000130,['Lake Stanley Draper'],LE70280362003343EDC02,2003/12/09
520810000130-17,520810000130,['Lake Stanley Draper'],LE70280352003343EDC02,2003/12/09
620900020120-01,620900020120,['Cushing  Municipal Lake'],LT50280352011277GNC01,2011/10/04
620900020120-02,620900020120,['Cushing  Municipal Lake'],LT50280352004034PAC02,2004/02/03
620900020120-03,620900020120,['Cushing  Municipal Lake'],LT50270352003328PAC02,2003/11/24
620900020120-04,620900020120,['Cushing  Municipal Lake'],LE70280352012192EDC00,2012/07/10
620900020120-05,620900020120,['Cushing  Municipal Lake'],LE70270352012073EDC00,2012/03/13
620900020120-06,620900020120,['Cushing  Municipal Lake'],LE70270352010227EDC00,2010/08/15
620900020120-07,620900020120,['Cushing  Municipal Lake'],LE70270352007091EDC00,2007/04/01
620900020120-08,620900020120,['Cushing  Municipal Lake'],LE70280352004218EDC02,2004/08/05
620900020120-09,620900020120,['Cushing  Municipal Lake'],LE70280352003327EDC01,2003/11/23
620900030180-01,620900030180,['Langston Lake'],LT50270352008134PAC01,2008/05/13
620900030180-02,620900030180,['Langston Lake'],LT50280352008045EDC00,2008/02/14
620900030180-03,620900030180,['Langston Lake'],LT50280352004194PAC01,2004/07/12
620900030180-04,620900030180,['Langston Lake'],LT50280352002044XXX01,2002/02/13
620900030180-05,620900030180,['Langston Lake'],LE70270352002125EDC00,2002/05/05
620900030180-06,620900030180,['Langston Lake'],LE70270352002045EDC00,2002/02/14
620900030180-07,620900030180,['Langston Lake'],LE70280352008133EDC00,2008/05/12
620900030180-08,620900030180,['Langston Lake'],LE70270352004195EDC02,2004/07/13
620900040190-01,620900040190,"['Boomer Lake', 'Boomer lake']",LT50270352009056PAC01,2009/02/25
620900040190-02,620900040190,"['Boomer Lake', 'Boomer lake']",LT50270352008118PAC01,2008/04/27
620900040190-03,620900040190,"['Boomer Lake', 'Boomer lake']",LT50280352005164PAC01,2005/06/13
620900040190-04,620900040190,"['Boomer Lake', 'Boomer lake']",LT50280352004258PAC01,2004/09/14
620900040190-05,620900040190,"['Boomer Lake', 'Boomer lake']",LT50280352002204LGS01,2002/07/23
620900040190-06,620900040190,"['Boomer Lake', 'Boomer lake']",LT50280352001297LGS01,2001/10/24
620900040190-07,620900040190,"['Boomer Lake', 'Boomer lake']",LE70270352002205EDC00,2002/07/24
620900040190-08,620900040190,"['Boomer Lake', 'Boomer lake']",LE70270352001298EDC00,2001/10/25
620900040190-09,620900040190,"['Boomer Lake', 'Boomer lake']",LE70280352009055EDC00,2009/02/24
620900040190-10,620900040190,"['Boomer Lake', 'Boomer lake']",LE70270352007283EDC00,2007/10/10
620900040190-11,620900040190,"['Boomer Lake', 'Boomer lake']",LE70270352005165EDC00,2005/06/14
620900040190-12,620900040190,"['Boomer Lake', 'Boomer lake']",LE70270352004259EDC02,2004/09/15
620900040240-01,620900040240,['Lake McMurtry'],LT50280352011277GNC01,2011/10/04
620900040240-02,620900040240,['Lake McMurtry'],LT50270352009056PAC01,2009/02/25
620900040240-03,620900040240,['Lake McMurtry'],LT50270352008118PAC01,2008/04/27
620900040240-04,620900040240,['Lake McMurtry'],LT50280352005164PAC01,2005/06/13
620900040240-05,620900040240,['Lake McMurtry'],LT50280352004258PAC01,2004/09/14
620900040240-06,620900040240,['Lake McMurtry'],LT50280352002204LGS01,2002/07/23
620900040240-07,620900040240,['Lake McMurtry'],LE70270352002205EDC00,2002/07/24
620900040240-08,620900040240,['Lake McMurtry'],LE70280352012192EDC00,2012/07/10
620900040240-09,620900040240,['Lake McMurtry'],LE70280352009055EDC00,2009/02/24
620900040240-10,620900040240,['Lake McMurtry'],LE70270352007283EDC00,2007/10/10
620900040240-11,620900040240,['Lake McMurtry'],LE70270352005165EDC00,2005/06/14
620900040240-12,620900040240,['Lake McMurtry'],LE70270352004259EDC02,2004/09/15
620900040280-01,620900040280,['Lake Carl Blackwell'],LT50280352011101PAC01,2011/04/11
620900040280-02,620900040280,['Lake Carl Blackwell'],LT50270352008118PAC01,2008/04/27
620900040280-03,620900040280,['Lake Carl Blackwell'],LT50280352005164PAC01,2005/06/13
620900040280-04,620900040280,['Lake Carl Blackwell'],LT50280352004258PAC01,2004/09/14
620900040280-05,620900040280,['Lake Carl Blackwell'],LT50270352004251PAC01,2004/09/07
620900040280-06,620900040280,['Lake Carl Blackwell'],LT50280352002204LGS01,2002/07/23
620900040280-07,620900040280,['Lake Carl Blackwell'],LE70270352002205EDC00,2002/07/24
620900040280-08,620900040280,['Lake Carl Blackwell'],LE70280352011333EDC00,2011/11/29
620900040280-09,620900040280,['Lake Carl Blackwell'],LE70270352011102EDC00,2011/04/12
620900040280-10,620900040280,['Lake Carl Blackwell'],LE70270352007283EDC00,2007/10/10
620900040280-11,620900040280,['Lake Carl Blackwell'],LE70270352005165EDC00,2005/06/14
620900040280-12,620900040280,['Lake Carl Blackwell'],LE70270352004259EDC02,2004/09/15
620900040280-13,620900040280,['Lake Carl Blackwell'],LE70280352004250EDC02,2004/09/06
620910040060-01,620910040060,['Guthrie Lake'],LT50280352004194PAC01,2004/07/12
620910040060-02,620910040060,['Guthrie Lake'],LT50280352003287PAC02,2003/10/14
620910040060-03,620910040060,['Guthrie Lake'],LT50280352002044XXX01,2002/02/13
620910040060-04,620910040060,['Guthrie Lake'],LE70270352002125EDC00,2002/05/05
620910040060-05,620910040060,['Guthrie Lake'],LE70270352002045EDC00,2002/02/14
620910040060-06,620910040060,['Guthrie Lake'],LE70280352006095EDC00,2006/04/05
620910040060-07,620910040060,['Guthrie Lake'],LE70280352006031EDC00,2006/01/31
620910040060-08,620910040060,['Guthrie Lake'],LE70270352004195EDC02,2004/07/13
620910040060-09,620910040060,['Guthrie Lake'],LE70270352003288EDC01,2003/10/15
620910040080-01,620910040080,['Liberty Lake'],LT50280352006183PAC04,2006/07/02
620910040080-02,620910040080,['Liberty Lake'],LT50280352006071PAC01,2006/03/12
620910040080-03,620910040080,['Liberty Lake'],LT50280352004194PAC01,2004/07/12
620910040080-04,620910040080,['Liberty Lake'],LT50280352003287PAC02,2003/10/14
620910040080-05,620910040080,['Liberty Lake'],LT50280352002044XXX01,2002/02/13
620910040080-06,620910040080,['Liberty Lake'],LE70270352002125EDC00,2002/05/05
620910040080-07,620910040080,['Liberty Lake'],LE70270352002045EDC00,2002/02/14
620910040080-08,620910040080,['Liberty Lake'],LE70280352006095EDC00,2006/04/05
620910040080-09,620910040080,['Liberty Lake'],LE70270352006072EDC00,2006/03/13
620910040080-10,620910040080,['Liberty Lake'],LE70270352004195EDC02,2004/07/13
620910040080-11,620910040080,['Liberty Lake'],LE70270352003288EDC01,2003/10/15
620910040200-01,620910040200,['Hefner Lake'],LT50270352011158PAC01,2011/06/07
620910040200-02,620910040200,['Hefner Lake'],LT50270362011158PAC01,2011/06/07
620910040200-03,620910040200,['Hefner Lake'],LT50270362011094PAC01,2011/04/04
620910040200-04,620910040200,['Hefner Lake'],LT50270352011094PAC01,2011/04/04
620910040200-05,620910040200,['Hefner Lake'],LT50280362010290PAC01,2010/10/17
620910040200-06,620910040200,['Hefner Lake'],LT50280352010290PAC01,2010/10/17
620910040200-07,620910040200,['Hefner Lake'],LT50270362006128PAC01,2006/05/08
620910040200-08,620910040200,['Hefner Lake'],LT50270352006128PAC01,2006/05/08
620910040200-09,620910040200,['Hefner Lake'],LT50270352003344PAC02,2003/12/10
620910040200-10,620910040200,['Hefner Lake'],LT50270362003344PAC02,2003/12/10
620910040200-11,620910040200,['Hefner Lake'],LE70280352002100EDC00,2002/04/10
620910040200-12,620910040200,['Hefner Lake'],LE70280352011157EDC00,2011/06/06
620910040200-13,620910040200,['Hefner Lake'],LE70270362006232EDC00,2006/08/20
620910040200-14,620910040200,['Hefner Lake'],LE70270352006232EDC00,2006/08/20
620910040200-15,620910040200,['Hefner Lake'],LE70280352006127EDC00,2006/05/07
620910040200-16,620910040200,['Hefner Lake'],LE70270362005325EDC00,2005/11/21
620910040200-17,620910040200,['Hefner Lake'],LE70270352005325EDC00,2005/11/21
621010010020-01,621010010020,['Great Salt Plains Lake'],LT50290342006110PAC01,2006/04/20
621010010020-02,621010010020,['Great Salt Plains Lake'],LT50290352006110PAC01,2006/04/20
621010010020-03,621010010020,['Great Salt Plains Lake'],LE70280352002148EDC00,2002/05/28
621010010020-04,621010010020,['Great Salt Plains Lake'],LE70280342002148EDC00,2002/05/28
621010010020-05,621010010020,['Great Salt Plains Lake'],LE70280352012128EDC00,2012/05/07
621010010020-06,621010010020,['Great Salt Plains Lake'],LE70280342012128EDC00,2012/05/07
621010010020-07,621010010020,['Great Salt Plains Lake'],LE70280342004298EDC01,2004/10/24
621010010020-08,621010010020,['Great Salt Plains Lake'],LE70280352004298EDC01,2004/10/24
621010010020-09,621010010020,['Great Salt Plains Lake'],LE70290342003302EDC01,2003/10/29
621010010020-10,621010010020,['Great Salt Plains Lake'],LE70290352003302EDC01,2003/10/29
621200010020-01,621200010020,['Keystone Lake'],LT50280352009127PAC02,2009/05/07
621200010020-02,621200010020,['Keystone Lake'],LE70270352002189EDC00,2002/07/08
621200010020-03,621200010020,['Keystone Lake'],LE70270352006008EDC00,2006/01/08
621200010020-04,621200010020,['Keystone Lake'],LE70270352004067EDC02,2004/03/07
621200010270-01,621200010270,['Cleveland City Lake'],LT50270352007067PAC01,2007/03/08
621200010270-02,621200010270,['Cleveland City Lake'],LT50270352004075PAC02,2004/03/15
621200010270-03,621200010270,['Cleveland City Lake'],LT50280352003351PAC02,2003/12/17
621200010270-04,621200010270,['Cleveland City Lake'],LT50270352003264PAC02,2003/09/21
621200010270-05,621200010270,['Cleveland City Lake'],LT50280352002204LGS01,2002/07/23
621200010270-06,621200010270,['Cleveland City Lake'],LT50270352002021LGS01,2002/01/21
621200020130-01,621200020130,['Sooner Reservoir'],LT50280352007122PAC01,2007/05/02
621200020130-02,621200020130,['Sooner Reservoir'],LT50270342006304PAC01,2006/10/31
621200020130-03,621200020130,['Sooner Reservoir'],LT50270352006304PAC01,2006/10/31
621200020130-04,621200020130,['Sooner Reservoir'],LT50280352005212PAC01,2005/07/31
621200020130-05,621200020130,['Sooner Reservoir'],LT50270342005157PAC01,2005/06/06
621200020130-06,621200020130,['Sooner Reservoir'],LT50270352005157PAC01,2005/06/06
621200020130-07,621200020130,['Sooner Reservoir'],LT50280352004322PAC01,2004/11/17
621200020130-08,621200020130,['Sooner Reservoir'],LT50280342004322PAC01,2004/11/17
621200020130-09,621200020130,['Sooner Reservoir'],LE70270352007219EDC00,2007/08/07
621200020130-10,621200020130,['Sooner Reservoir'],LE70280352007130EDC00,2007/05/10
621200020130-11,621200020130,['Sooner Reservoir'],LE70270352007123EDC00,2007/05/03
621200020130-12,621200020130,['Sooner Reservoir'],LE70270352005213EDC00,2005/08/01
621200020130-13,621200020130,['Sooner Reservoir'],LE70280352005156EDC00,2005/06/05
621200020130-14,621200020130,['Sooner Reservoir'],LE70270352004323EDC00,2004/11/18
621200020210-01,621200020210,['Lake Ponca'],LT50270342011158PAC01,2011/06/07
621200020210-02,621200020210,['Lake Ponca'],LT50270352011158PAC01,2011/06/07
621200020210-03,621200020210,['Lake Ponca'],LT50280352011101PAC01,2011/04/11
621200020210-04,621200020210,['Lake Ponca'],LT50280342011101PAC01,2011/04/11
621200020210-05,621200020210,['Lake Ponca'],LT50270352009120PAC01,2009/04/30
621200020210-06,621200020210,['Lake Ponca'],LT50270342009120PAC01,2009/04/30
621200020210-07,621200020210,['Lake Ponca'],LT50270352009056PAC01,2009/02/25
621200020210-08,621200020210,['Lake Ponca'],LT50270342009056PAC01,2009/02/25
621200020210-09,621200020210,['Lake Ponca'],LT50280342005212PAC01,2005/07/31
621200020210-10,621200020210,['Lake Ponca'],LT50280352005212PAC01,2005/07/31
621200020210-11,621200020210,['Lake Ponca'],LT50270352003184PAC02,2003/07/03
621200020210-12,621200020210,['Lake Ponca'],LT50270342003184PAC02,2003/07/03
621200020210-13,621200020210,['Lake Ponca'],LT50270342003152EDC02,2003/06/01
621200020210-14,621200020210,['Lake Ponca'],LT50270352003152EDC02,2003/06/01
621200020210-15,621200020210,['Lake Ponca'],LT50270342003008LGS01,2003/01/08
621200020210-16,621200020210,['Lake Ponca'],LT50270352003008LGS01,2003/01/08
621200020210-17,621200020210,['Lake Ponca'],LE70280352003007EDC00,2003/01/07
621200020210-18,621200020210,['Lake Ponca'],LE70280342003007EDC00,2003/01/07
621200020210-19,621200020210,['Lake Ponca'],LE70270352011102EDC00,2011/04/12
621200020210-20,621200020210,['Lake Ponca'],LE70270352009208EDC00,2009/07/27
621200020210-21,621200020210,['Lake Ponca'],LE70280342009119EDC00,2009/04/29
621200020210-22,621200020210,['Lake Ponca'],LE70280352009119EDC00,2009/04/29
621200020210-23,621200020210,['Lake Ponca'],LE70280352009055EDC00,2009/02/24
621200020210-24,621200020210,['Lake Ponca'],LE70280342009055EDC00,2009/02/24
621200020210-25,621200020210,['Lake Ponca'],LE70280352007322EDC00,2007/11/18
621200020210-26,621200020210,['Lake Ponca'],LE70280342007322EDC00,2007/11/18
621200020210-27,621200020210,['Lake Ponca'],LE70270342005213EDC00,2005/08/01
621200020210-28,621200020210,['Lake Ponca'],LE70270352005213EDC00,2005/08/01
